manufacturer,model,month,wiki_slug,wiki_pageviews,wiki_sov,social_score
Ford,Bronco U725,2024-12,Ford_Bronco,36299,0.008515,63.72
Ford,Bronco U725,2025-01,Ford_Bronco,39742,0.008936,65.89
Ford,Bronco U725,2025-02,Ford_Bronco,37543,0.009455,65.4
Ford,Bronco U725,2025-03,Ford_Bronco,83391,0.015889,77.33
Ford,Bronco U725,2025-04,Ford_Bronco,48480,0.009058,69.02
Ford,Bronco U725,2025-05,Ford_Bronco,45574,0.008916,68.08
Ford,Bronco U725,2025-06,Ford_Bronco,46747,0.008949,68.4
Ford,Bronco U725,2025-07,Ford_Bronco,45506,0.010426,69.37
Ford,Bronco U725,2025-08,Ford_Bronco,55669,0.011357,72.38
Ford,Bronco U725,2025-09,Ford_Bronco,42780,0.009845,67.91
Ford,Bronco U725,2025-10,Ford_Bronco,42146,0.009614,67.47
Ford,Bronco U725,2025-11,Ford_Bronco,44426,0.010609,69.14
Ford,Bronco U725,2025-12,Ford_Bronco,43278,0.010941,69.01
Ford,Bronco U725,2026-01,Ford_Bronco,46250,0.010516,69.63
Ford,Bronco U725,2026-02,Ford_Bronco,42390,0.009754,67.72
Ford,Bronco U725,2026-03,Ford_Bronco,37061,0.009086,64.8
Ford,Bronco U725,2026-04,Ford_Bronco,34342,0.009186,63.69
Ford,Bronco U725,2026-05,Ford_Bronco,37094,0.009705,65.38
Ford,Bronco U725,2026-06,Ford_Bronco,35293,0.010072,64.97
Ford,COURIER SEDAN DELIVERY,2024-07,Ford_Courier,6474,0.001496,18.24
Ford,COURIER SEDAN DELIVERY,2024-08,Ford_Courier,6879,0.001529,19.38
Ford,COURIER SEDAN DELIVERY,2024-09,Ford_Courier,6837,0.001591,19.39
Ford,COURIER SEDAN DELIVERY,2024-10,Ford_Courier,7030,0.001645,19.95
Ford,COURIER SEDAN DELIVERY,2024-11,Ford_Courier,6549,0.0016,18.67
Ford,COURIER SEDAN DELIVERY,2024-12,Ford_Courier,6138,0.00144,17.25
Ford,COURIER SEDAN DELIVERY,2025-01,Ford_Courier,6927,0.001557,19.57
Ford,COURIER SEDAN DELIVERY,2025-02,Ford_Courier,6110,0.001539,17.38
Ford,COURIER SEDAN DELIVERY,2025-03,Ford_Courier,7517,0.001432,20.63
Ford,COURIER SEDAN DELIVERY,2025-04,Ford_Courier,8089,0.001511,21.97
Ford,COURIER SEDAN DELIVERY,2025-05,Ford_Courier,7797,0.001525,21.42
Ford,COURIER SEDAN DELIVERY,2025-06,Ford_Courier,6575,0.001259,18.08
Ford,COURIER SEDAN DELIVERY,2025-07,Ford_Courier,6154,0.00141,17.22
Ford,COURIER SEDAN DELIVERY,2025-08,Ford_Courier,6896,0.001407,19.15
Ford,COURIER SEDAN DELIVERY,2025-09,Ford_Courier,6329,0.001456,17.74
Ford,COURIER SEDAN DELIVERY,2025-10,Ford_Courier,6840,0.00156,19.34
Ford,COURIER SEDAN DELIVERY,2025-11,Ford_Courier,6697,0.001599,19.04
Ford,COURIER SEDAN DELIVERY,2025-12,Ford_Courier,6332,0.001601,18.04
Ford,COURIER SEDAN DELIVERY,2026-01,Ford_Courier,6264,0.001424,17.5
Ford,COURIER SEDAN DELIVERY,2026-02,Ford_Courier,5698,0.001311,15.96
Ford,COURIER SEDAN DELIVERY,2026-03,Ford_Courier,6230,0.001527,17.64
Ford,COURIER SEDAN DELIVERY,2026-04,Ford_Courier,6027,0.001612,17.33
Ford,COURIER SEDAN DELIVERY,2026-05,Ford_Courier,6779,0.001774,19.65
Ford,COURIER SEDAN DELIVERY,2026-06,Ford_Courier,6265,0.001788,18.24
Ford,CUSTOM 300,2024-07,Ford_Custom,3582,0.000828,10.31
Ford,CUSTOM 300,2024-08,Ford_Custom,3322,0.000738,9.56
Ford,CUSTOM 300,2024-09,Ford_Custom,3223,0.00075,9.34
Ford,CUSTOM 300,2024-10,Ford_Custom,3373,0.000789,9.77
Ford,CUSTOM 300,2024-11,Ford_Custom,3194,0.00078,9.33
Ford,CUSTOM 300,2024-12,Ford_Custom,3171,0.000744,9.22
Ford,CUSTOM 300,2025-01,Ford_Custom,3167,0.000712,9.16
Ford,CUSTOM 300,2025-02,Ford_Custom,2853,0.000719,8.42
Ford,CUSTOM 300,2025-03,Ford_Custom,3267,0.000622,9.26
Ford,CUSTOM 300,2025-04,Ford_Custom,3537,0.000661,9.91
Ford,CUSTOM 300,2025-05,Ford_Custom,3693,0.000722,10.45
Ford,CUSTOM 300,2025-06,Ford_Custom,3442,0.000659,9.7
Ford,CUSTOM 300,2025-07,Ford_Custom,3194,0.000732,9.25
Ford,CUSTOM 300,2025-08,Ford_Custom,3686,0.000752,10.47
Ford,CUSTOM 300,2025-09,Ford_Custom,3345,0.00077,9.67
Ford,CUSTOM 300,2025-10,Ford_Custom,3204,0.000731,9.26
Ford,CUSTOM 300,2025-11,Ford_Custom,3192,0.000762,9.29
Ford,CUSTOM 300,2025-12,Ford_Custom,3236,0.000818,9.47
Ford,CUSTOM 300,2026-01,Ford_Custom,3344,0.00076,9.64
Ford,CUSTOM 300,2026-02,Ford_Custom,2704,0.000622,7.92
Ford,CUSTOM 300,2026-03,Ford_Custom,2769,0.000679,8.17
Ford,CUSTOM 300,2026-04,Ford_Custom,2964,0.000793,8.79
Ford,CUSTOM 300,2026-05,Ford_Custom,2951,0.000772,8.74
Ford,CUSTOM 300,2026-06,Ford_Custom,2981,0.000851,8.94
Ford,Contour,2024-07,Ford_Mondeo_(first_generation),5748,0.001329,16.11
Ford,Contour,2024-08,Ford_Mondeo_(first_generation),6024,0.001339,16.76
Ford,Contour,2024-09,Ford_Mondeo_(first_generation),6110,0.001422,17.14
Ford,Contour,2024-10,Ford_Mondeo_(first_generation),6593,0.001543,18.67
Ford,Contour,2024-11,Ford_Mondeo_(first_generation),5930,0.001449,16.76
Ford,Contour,2024-12,Ford_Mondeo_(first_generation),6714,0.001575,19.04
Ford,Contour,2025-01,Ford_Mondeo_(first_generation),7439,0.001673,20.93
Ford,Contour,2025-02,Ford_Mondeo_(first_generation),7097,0.001787,20.39
Ford,Contour,2025-03,Ford_Mondeo_(first_generation),7551,0.001439,20.72
Ford,Contour,2025-04,Ford_Mondeo_(first_generation),8134,0.00152,22.05
Ford,Contour,2025-05,Ford_Mondeo_(first_generation),7137,0.001396,19.69
Ford,Contour,2025-06,Ford_Mondeo_(first_generation),6712,0.001285,18.46
Ford,Contour,2025-07,Ford_Mondeo_(first_generation),6368,0.001459,17.86
Ford,Contour,2025-08,Ford_Mondeo_(first_generation),7660,0.001563,21.23
Ford,Contour,2025-09,Ford_Mondeo_(first_generation),7748,0.001783,21.85
Ford,Contour,2025-10,Ford_Mondeo_(first_generation),7065,0.001612,19.95
Ford,Contour,2025-11,Ford_Mondeo_(first_generation),7458,0.001781,21.2
Ford,Contour,2025-12,Ford_Mondeo_(first_generation),6698,0.001693,19.24
Ford,Contour,2026-01,Ford_Mondeo_(first_generation),6931,0.001576,19.61
Ford,Contour,2026-02,Ford_Mondeo_(first_generation),6070,0.001397,17.0
Ford,Contour,2026-03,Ford_Mondeo_(first_generation),6518,0.001598,18.59
Ford,Contour,2026-04,Ford_Mondeo_(first_generation),6466,0.00173,18.69
Ford,Contour,2026-05,Ford_Mondeo_(first_generation),6381,0.00167,18.33
Ford,Contour,2026-06,Ford_Mondeo_(first_generation),5836,0.001666,16.99
Ford,Cortina,2024-07,Ford_Cortina,20631,0.004769,45.08
Ford,Cortina,2024-08,Ford_Cortina,21036,0.004676,45.39
Ford,Cortina,2024-09,Ford_Cortina,23105,0.005376,48.89
Ford,Cortina,2024-10,Ford_Cortina,22657,0.005301,48.25
Ford,Cortina,2024-11,Ford_Cortina,19984,0.004883,44.54
Ford,Cortina,2024-12,Ford_Cortina,20443,0.004796,44.94
Ford,Cortina,2025-01,Ford_Cortina,22909,0.005151,48.3
Ford,Cortina,2025-02,Ford_Cortina,19821,0.004992,44.44
Ford,Cortina,2025-03,Ford_Cortina,21610,0.004117,45.11
Ford,Cortina,2025-04,Ford_Cortina,21569,0.00403,44.97
Ford,Cortina,2025-05,Ford_Cortina,20551,0.004021,43.92
Ford,Cortina,2025-06,Ford_Cortina,20333,0.003892,43.45
Ford,Cortina,2025-07,Ford_Cortina,19786,0.004533,43.62
Ford,Cortina,2025-08,Ford_Cortina,23257,0.004745,48.03
Ford,Cortina,2025-09,Ford_Cortina,22409,0.005157,47.66
Ford,Cortina,2025-10,Ford_Cortina,21893,0.004994,46.81
Ford,Cortina,2025-11,Ford_Cortina,20676,0.004938,45.39
Ford,Cortina,2025-12,Ford_Cortina,21193,0.005358,46.69
Ford,Cortina,2026-01,Ford_Cortina,22171,0.005041,47.13
Ford,Cortina,2026-02,Ford_Cortina,29362,0.006756,56.7
Ford,Cortina,2026-03,Ford_Cortina,19374,0.00475,43.58
Ford,Cortina,2026-04,Ford_Cortina,19132,0.005118,43.9
Ford,Cortina,2026-05,Ford_Cortina,18940,0.004956,43.42
Ford,Cortina,2026-06,Ford_Cortina,18679,0.005331,43.71
Ford,Country Sedan,2024-07,Ford_Country_Sedan,1839,0.000425,5.24
Ford,Country Sedan,2024-08,Ford_Country_Sedan,1473,0.000327,3.77
Ford,Country Sedan,2024-09,Ford_Country_Sedan,1332,0.00031,3.3
Ford,Country Sedan,2024-10,Ford_Country_Sedan,1455,0.00034,3.74
Ford,Country Sedan,2024-11,Ford_Country_Sedan,1517,0.000371,3.99
Ford,Country Sedan,2024-12,Ford_Country_Sedan,1403,0.000329,3.56
Ford,Country Sedan,2025-01,Ford_Country_Sedan,1304,0.000293,3.19
Ford,Country Sedan,2025-02,Ford_Country_Sedan,1343,0.000338,3.42
Ford,Country Sedan,2025-03,Ford_Country_Sedan,1303,0.000248,3.13
Ford,Country Sedan,2025-04,Ford_Country_Sedan,1305,0.000244,3.14
Ford,Country Sedan,2025-05,Ford_Country_Sedan,1325,0.000259,3.22
Ford,Country Sedan,2025-06,Ford_Country_Sedan,1254,0.00024,2.97
Ford,Country Sedan,2025-07,Ford_Country_Sedan,1354,0.00031,3.39
Ford,Country Sedan,2025-08,Ford_Country_Sedan,1515,0.000309,3.85
Ford,Country Sedan,2025-09,Ford_Country_Sedan,1461,0.000336,3.75
Ford,Country Sedan,2025-10,Ford_Country_Sedan,1403,0.00032,3.54
Ford,Country Sedan,2025-11,Ford_Country_Sedan,1464,0.00035,3.79
Ford,Country Sedan,2025-12,Ford_Country_Sedan,1291,0.000326,3.21
Ford,Country Sedan,2026-01,Ford_Country_Sedan,1271,0.000289,3.08
Ford,Country Sedan,2026-02,Ford_Country_Sedan,1183,0.000272,2.78
Ford,Country Sedan,2026-03,Ford_Country_Sedan,1291,0.000316,3.18
Ford,Country Sedan,2026-04,Ford_Country_Sedan,1411,0.000377,3.69
Ford,Country Sedan,2026-05,Ford_Country_Sedan,1345,0.000352,3.46
Ford,Country Sedan,2026-06,Ford_Country_Sedan,1333,0.00038,3.46
Ford,Country Squire,2024-07,Ford_Country_Squire,7631,0.001764,21.58
Ford,Country Squire,2024-08,Ford_Country_Squire,7829,0.00174,21.93
Ford,Country Squire,2024-09,Ford_Country_Squire,6996,0.001628,19.84
Ford,Country Squire,2024-10,Ford_Country_Squire,6629,0.001551,18.76
Ford,Country Squire,2024-11,Ford_Country_Squire,7089,0.001732,20.26
Ford,Country Squire,2024-12,Ford_Country_Squire,7133,0.001673,20.25
Ford,Country Squire,2025-01,Ford_Country_Squire,6773,0.001523,19.13
Ford,Country Squire,2025-02,Ford_Country_Squire,6523,0.001643,18.69
Ford,Country Squire,2025-03,Ford_Country_Squire,8310,0.001583,22.49
Ford,Country Squire,2025-04,Ford_Country_Squire,6841,0.001278,18.8
Ford,Country Squire,2025-05,Ford_Country_Squire,7128,0.001395,19.67
Ford,Country Squire,2025-06,Ford_Country_Squire,8070,0.001545,22.0
Ford,Country Squire,2025-07,Ford_Country_Squire,7472,0.001712,21.09
Ford,Country Squire,2025-08,Ford_Country_Squire,8262,0.001686,22.6
Ford,Country Squire,2025-09,Ford_Country_Squire,8643,0.001989,23.75
Ford,Country Squire,2025-10,Ford_Country_Squire,7865,0.001794,22.09
Ford,Country Squire,2025-11,Ford_Country_Squire,6982,0.001667,19.9
Ford,Country Squire,2025-12,Ford_Country_Squire,7425,0.001877,21.26
Ford,Country Squire,2026-01,Ford_Country_Squire,10304,0.002343,26.88
Ford,Country Squire,2026-02,Ford_Country_Squire,6046,0.001391,16.92
Ford,Country Squire,2026-03,Ford_Country_Squire,6711,0.001645,19.17
Ford,Country Squire,2026-04,Ford_Country_Squire,6874,0.001839,19.97
Ford,Country Squire,2026-05,Ford_Country_Squire,7436,0.001946,21.39
Ford,Country Squire,2026-06,Ford_Country_Squire,6449,0.001841,18.85
Ford,Courier,2024-07,Ford_Courier,6474,0.001496,18.24
Ford,Courier,2024-08,Ford_Courier,6879,0.001529,19.38
Ford,Courier,2024-09,Ford_Courier,6837,0.001591,19.39
Ford,Courier,2024-10,Ford_Courier,7030,0.001645,19.95
Ford,Courier,2024-11,Ford_Courier,6549,0.0016,18.67
Ford,Courier,2024-12,Ford_Courier,6138,0.00144,17.25
Ford,Courier,2025-01,Ford_Courier,6927,0.001557,19.57
Ford,Courier,2025-02,Ford_Courier,6110,0.001539,17.38
Ford,Courier,2025-03,Ford_Courier,7517,0.001432,20.63
Ford,Courier,2025-04,Ford_Courier,8089,0.001511,21.97
Ford,Courier,2025-05,Ford_Courier,7797,0.001525,21.42
Ford,Courier,2025-06,Ford_Courier,6575,0.001259,18.08
Ford,Courier,2025-07,Ford_Courier,6154,0.00141,17.22
Ford,Courier,2025-08,Ford_Courier,6896,0.001407,19.15
Ford,Courier,2025-09,Ford_Courier,6329,0.001456,17.74
Ford,Courier,2025-10,Ford_Courier,6840,0.00156,19.34
Ford,Courier,2025-11,Ford_Courier,6697,0.001599,19.04
